title,address,city,state,postal_code,price,facts and features,url,bed,bath,sqft,property_type
Condo For Sale,1090 Page St APT 1,San Francisco,CA,94117,899000.0,"2 bds , 1 ba , 828 sqft",https://www.zillow.com/homedetails/1090-Page-St-APT-1-San-Francisco-CA-94117/15086413_zpid/,2.0,1.0,828.0,condo
Condo For Sale,355 Buena Vista Ave E UNIT 210W,San Francisco,CA,94117,1195000.0,"2 bds , 2 ba , 1,073 sqft",https://www.zillow.com/homedetails/355-Buena-Vista-Ave-E-UNIT-210W-San-Francisco-CA-94117/2090731295_zpid/,2.0,2.0,1073.0,condo
House For Sale,1214 Masonic Ave,San Francisco,CA,94117,2895000.0,"5 bds , 4 ba , 2,898 sqft",https://www.zillow.com/homedetails/1214-Masonic-Ave-San-Francisco-CA-94117/15086909_zpid/,5.0,4.0,2898.0,house
Condo For Sale,717 Clayton St,San Francisco,CA,94117,1199000.0,"2 bds , 1 ba , 1,175 sqft",https://www.zillow.com/homedetails/717-Clayton-St-San-Francisco-CA-94117/82785658_zpid/,2.0,1.0,1175.0,condo
Condo For Sale,145 Divisadero St,San Francisco,CA,94117,1445000.0,"3 bds , 1 ba , 1,373 sqft",https://www.zillow.com/homedetails/145-Divisadero-St-San-Francisco-CA-94117/15087323_zpid/,3.0,1.0,1373.0,condo
Condo For Sale,988 Fulton St APT 314,San Francisco,CA,94117,949000.0,"2 bds , 2 ba , 932 sqft",https://www.zillow.com/homedetails/988-Fulton-St-APT-314-San-Francisco-CA-94117/79844529_zpid/,2.0,2.0,932.0,condo
Apartment For Sale,619-621 Baker St,SAN FRANCISCO,CA,94117,1995000.0,"Studio , -- ba , 1,550 sqft",https://www.zillow.com/homedetails/619-621-Baker-St-San-Francisco-CA-94117/15085504_zpid/,0.0,1.9903492647058822,1550.0,apartment
Apartment For Sale,1736 Fell St,San Francisco,CA,94117,4599000.0,"Studio , -- ba , 6,825 sqft",https://www.zillow.com/homedetails/1736-Fell-St-San-Francisco-CA-94117/2091168962_zpid/,0.0,1.9903492647058822,6825.0,apartment
Apartment For Sale,1736-1738 Fell St,SAN FRANCISCO,CA,94117,4599000.0,"7 bds , 5 ba , 6,825 sqft",https://www.zillow.com/homedetails/1736-1738-Fell-St-San-Francisco-CA-94117/15086203_zpid/,7.0,5.0,6825.0,apartment
Apartment For Sale,517 519 Lyon St,San Francisco,CA,94117,2195000.0,"Studio , -- ba , 2,720 sqft",https://www.zillow.com/homedetails/517-519-Lyon-St-San-Francisco-CA-94117/2091507463_zpid/,0.0,1.9903492647058822,2720.0,apartment
Apartment For Sale,1062 Fulton St,San Francisco,CA,94117,3199000.0,"Studio , -- ba , 4,470 sqft",https://www.zillow.com/homedetails/1062-Fulton-St-San-Francisco-CA-94117/2091641359_zpid/,0.0,1.9903492647058822,4470.0,apartment
House For Sale,540 Fillmore St,San Francisco,CA,94117,3395000.0,"3 bds , 4 ba , 3,865 sqft",https://www.zillow.com/homedetails/540-Fillmore-St-San-Francisco-CA-94117/15078628_zpid/,3.0,4.0,3865.0,house
Condo For Sale,1111 Bay St APT 302,San Francisco,CA,94123,1099000.0,"2 bds , 2 ba , 1,225 sqft",https://www.zillow.com/homedetails/1111-Bay-St-APT-302-San-Francisco-CA-94123/15070466_zpid/,2.0,2.0,1225.0,condo
Condo For Sale,2447 Vallejo St APT 4,San Francisco,CA,94123,1649000.0,"2 bds , 1 ba , 1,314 sqft",https://www.zillow.com/homedetails/2447-Vallejo-St-APT-4-San-Francisco-CA-94123/15072557_zpid/,2.0,1.0,1314.0,condo
Condo For Sale,3501 Laguna St APT 102,San Francisco,CA,94123,599000.0,"1 bd , 1 ba , 558 sqft",https://www.zillow.com/homedetails/3501-Laguna-St-APT-102-San-Francisco-CA-94123/15070126_zpid/,1.0,1.0,558.0,condo
Apartment For Sale,3036 3038 Baker St,San Francisco,CA,94123,2975000.0,"Studio , -- ba , 3,350 sqft",https://www.zillow.com/homedetails/3036-3038-Baker-St-San-Francisco-CA-94123/2094276359_zpid/,0.0,1.9903492647058822,3350.0,apartment
Condo For Sale,1734 Bay St APT 104,San Francisco,CA,94123,899000.0,"1 bd , 1 ba , 592 sqft",https://www.zillow.com/homedetails/1734-Bay-St-APT-104-San-Francisco-CA-94123/15069807_zpid/,1.0,1.0,592.0,condo
Condo For Sale,2298 Green St APT 3,San Francisco,CA,94123,675000.0,"1 bd , 1 ba , 680 sqft",https://www.zillow.com/homedetails/2298-Green-St-APT-3-San-Francisco-CA-94123/2139933726_zpid/,1.0,1.0,680.0,condo
Condo For Sale,3789 Fillmore St APT 3,San Francisco,CA,94123,959000.0,"1 bd , 1 ba , 944 sqft",https://www.zillow.com/homedetails/3789-Fillmore-St-APT-3-San-Francisco-CA-94123/15069839_zpid/,1.0,1.0,944.0,condo
Apartment For Sale,1935 Jefferson St,San Francisco,CA,94123,4895000.0,"Studio , -- ba , 8,025 sqft",https://www.zillow.com/homedetails/1935-Jefferson-St-San-Francisco-CA-94123/2091032668_zpid/,0.0,1.9903492647058822,8025.0,apartment
House For Sale,2829-2831 Baker St,SAN FRANCISCO,CA,94123,7500000.0,"5 bds , 5 ba , 4,730 sqft",https://www.zillow.com/homedetails/2829-2831-Baker-St-San-Francisco-CA-94123/15080292_zpid/,5.0,5.0,4730.0,house
Condo For Sale,1540 Lombard St APT F,San Francisco,CA,94123,995000.0,"2 bds , 1 ba , 900 sqft",https://www.zillow.com/homedetails/1540-Lombard-St-APT-F-San-Francisco-CA-94123/64971789_zpid/,2.0,1.0,900.0,condo
Apartment For Sale,268-270 Mallorca Way,SAN FRANCISCO,CA,94123,6595000.0,"Studio , -- ba , 5,003 sqft",https://www.zillow.com/homedetails/268-270-Mallorca-Way-San-Francisco-CA-94123/15070209_zpid/,0.0,1.9903492647058822,5003.0,apartment
House For Sale,2622 Chestnut St,San Francisco,CA,94123,4895000.0,"4 bds , 4.5 ba , 4,210 sqft",https://www.zillow.com/homedetails/2622-Chestnut-St-San-Francisco-CA-94123/15080146_zpid/,4.0,4.5,4210.0,house
House For Sale,268 Mallorca Way,San Francisco,CA,94123,6595000.0,"5 bds , 5.5 ba , 5,003 sqft",https://www.zillow.com/homedetails/268-Mallorca-Way-San-Francisco-CA-94123/2091556949_zpid/,5.0,5.5,5003.0,house
Coming Soon,2200 Beach St APT 301,San Francisco,CA,94123,1300000.0,"1 bd , 1 ba , 968 sqft",https://www.zillow.com/homedetails/2200-Beach-St-APT-301-San-Francisco-CA-94123/2109228796_zpid/,1.0,1.0,968.0,coming
Coming Soon,3044 Franklin St APT 202,San Francisco,CA,94123,1725000.0,"3 bds , 2 ba , 1,650 sqft",https://www.zillow.com/homedetails/3044-Franklin-St-APT-202-San-Francisco-CA-94123/15070599_zpid/,3.0,2.0,1650.0,coming
New Construction,1000 3rd Street 110 Channel St # MG9RLJ,San Francisco,CA,94158,1785000.0,"2 bds , 2 ba , 1,244+ sqft",https://www.zillow.com/community/one-mission-bay/2090697882_zpid/,2.0,2.0,1244.0,new
New Construction,1000 3rd Street 110 Channel St # A5PSF4,San Francisco,CA,94158,1675000.0,"2 bds , 2 ba , 1,218+ sqft",https://www.zillow.com/community/one-mission-bay/2090697884_zpid/,2.0,2.0,1218.0,new
House For Sale,287 Summit Way,San Francisco,CA,94132,1680000.0,"3 bds , 2.5 ba , 2,001 sqft",https://www.zillow.com/homedetails/287-Summit-Way-San-Francisco-CA-94132/2090700202_zpid/,3.0,2.5,2001.0,house
Condo For Sale,8100 Oceanview Ter APT 110,San Francisco,CA,94132,649000.0,"2 bds , 2 ba , 946 sqft",https://www.zillow.com/homedetails/8100-Oceanview-Ter-APT-110-San-Francisco-CA-94132/67090280_zpid/,2.0,2.0,946.0,condo
House For Sale,422 Vernon St,San Francisco,CA,94132,895000.0,"2 bds , 1 ba , 842 sqft",https://www.zillow.com/homedetails/422-Vernon-St-San-Francisco-CA-94132/15189726_zpid/,2.0,1.0,842.0,house
House For Sale,3821 Alemany Blvd,San Francisco,CA,94132,949000.0,"3 bds , 3 ba , 1,915 sqft",https://www.zillow.com/homedetails/3821-Alemany-Blvd-San-Francisco-CA-94132/15195298_zpid/,3.0,3.0,1915.0,house
Condo For Sale,3981 Alemany Blvd APT 115,San Francisco,CA,94132,698888.0,"2 bds , 2 ba , 948 sqft",https://www.zillow.com/homedetails/3981-Alemany-Blvd-APT-115-San-Francisco-CA-94132/67395814_zpid/,2.0,2.0,948.0,condo
Condo For Sale,103 Summit Way,San Francisco,CA,94132,1529000.0,"3 bds , 2.5 ba , 2,133 sqft",https://www.zillow.com/homedetails/103-Summit-Way-San-Francisco-CA-94132/2092040976_zpid/,3.0,2.5,2133.0,condo
Apartment For Sale,721 725 Randolph St,San Francisco,CA,94132,1450000.0,"Studio , -- ba , 2,386 sqft",https://www.zillow.com/homedetails/721-725-Randolph-St-San-Francisco-CA-94132/2093033234_zpid/,0.0,1.9903492647058822,2386.0,apartment
House For Sale,4127 Ulloa St,San Francisco,CA,94116,1295000.0,"4 bds , 3 ba , 1,948 sqft",https://www.zillow.com/homedetails/4127-Ulloa-St-San-Francisco-CA-94116/15124223_zpid/,4.0,3.0,1948.0,house
House For Sale,2395 42nd Ave,San Francisco,CA,94116,850000.0,"2 bds , 2 ba , 1,212 sqft",https://www.zillow.com/homedetails/2395-42nd-Ave-San-Francisco-CA-94116/15121182_zpid/,2.0,2.0,1212.0,house
Coming Soon,2226 29th Ave,San Francisco,CA,94116,1598000.0,"3 bds , 3 ba , 2,030 sqft",https://www.zillow.com/homedetails/2226-29th-Ave-San-Francisco-CA-94116/15119395_zpid/,3.0,3.0,2030.0,coming
House For Sale,2310 46th Ave,San Francisco,CA,94116,1399900.0,"3 bds , 3 ba , 1,890 sqft",https://www.zillow.com/homedetails/2310-46th-Ave-San-Francisco-CA-94116/15121350_zpid/,3.0,3.0,1890.0,house
House For Sale,2039 22nd Ave,San Francisco,CA,94116,988000.0,"3 bds , 1 ba , 1,500 sqft",https://www.zillow.com/homedetails/2039-22nd-Ave-San-Francisco-CA-94116/15115835_zpid/,3.0,1.0,1500.0,house
Apartment For Sale,2392 2396 16th Ave,San Francisco,CA,94116,1650000.0,"Studio , -- ba , 4,085 sqft",https://www.zillow.com/homedetails/2392-2396-16th-Ave-San-Francisco-CA-94116/2090782264_zpid/,0.0,1.9903492647058822,4085.0,apartment
House For Sale,190 Escolta Way,San Francisco,CA,94116,1425000.0,"3 bds , 1 ba , 1,680 sqft",https://www.zillow.com/homedetails/190-Escolta-Way-San-Francisco-CA-94116/15125038_zpid/,3.0,1.0,1680.0,house
House For Sale,2527 42nd Ave,San Francisco,CA,94116,1095000.0,"3 bds , 2 ba , 1,400 sqft",https://www.zillow.com/homedetails/2527-42nd-Ave-San-Francisco-CA-94116/15124186_zpid/,3.0,2.0,1400.0,house
House For Sale,2510 24th Ave,San Francisco,CA,94116,995000.0,"3 bds , 1 ba , 1,250 sqft",https://www.zillow.com/homedetails/2510-24th-Ave-San-Francisco-CA-94116/15123371_zpid/,3.0,1.0,1250.0,house
House For Sale,2184 Funston Ave,San Francisco,CA,94116,1795000.0,"3 bds , 3 ba , 2,433 sqft",https://www.zillow.com/homedetails/2184-Funston-Ave-San-Francisco-CA-94116/15118299_zpid/,3.0,3.0,2433.0,house
Apartment For Sale,2083 2085 19th Ave,San Francisco,CA,94116,1590000.0,"Studio , -- ba , 2,444 sqft",https://www.zillow.com/homedetails/2083-2085-19th-Ave-San-Francisco-CA-94116/2090966185_zpid/,0.0,1.9903492647058822,2444.0,apartment
Apartment For Sale,2225 Vicente St,San Francisco,CA,94116,2300000.0,"Studio , -- ba , 4,568 sqft",https://www.zillow.com/homedetails/2225-Vicente-St-San-Francisco-CA-94116/2091432492_zpid/,0.0,1.9903492647058822,4568.0,apartment
House For Sale,2691 35th Ave,San Francisco,CA,94116,1800000.0,"3 bds , 2.5 ba , 2,550 sqft",https://www.zillow.com/homedetails/2691-35th-Ave-San-Francisco-CA-94116/2092497789_zpid/,3.0,2.5,2550.0,house
Auction,2522 34th Ave,San Francisco,CA,94116,659000.0,"2 bds , 1 ba , 1,400 sqft",https://www.zillow.com/homedetails/2522-34th-Ave-San-Francisco-CA-94116/15123835_zpid/,2.0,1.0,1400.0,auction
Apartment For Sale,1841 45 Powell St,San Francisco,CA,94133,3650000.0,"Studio , -- ba , 5,100 sqft",https://www.zillow.com/homedetails/1841-45-Powell-St-San-Francisco-CA-94133/2090711897_zpid/,0.0,1.9903492647058822,5100.0,apartment
House For Sale,824 Green St,San Francisco,CA,94133,4295000.0,"4 bds , 5 ba , 2,658 sqft",https://www.zillow.com/homedetails/824-Green-St-San-Francisco-CA-94133/15065903_zpid/,4.0,5.0,2658.0,house
Condo For Sale,439 Greenwich St # 17,San Francisco,CA,94133,488000.0,"Studio , 1 ba , 404 sqft",https://www.zillow.com/homedetails/439-Greenwich-St-17-San-Francisco-CA-94133/15065178_zpid/,0.0,1.0,404.0,condo
Condo For Sale,970 Union St,San Francisco,CA,94133,1050000.0,"2 bds , 1 ba , 1,100 sqft",https://www.zillow.com/homedetails/970-Union-St-San-Francisco-CA-94133/15065556_zpid/,2.0,1.0,1100.0,condo
Apartment For Sale,1219 Kearny St,San Francisco,CA,94133,2550000.0,"Studio , -- ba , 3,240 sqft",https://www.zillow.com/homedetails/1219-Kearny-St-San-Francisco-CA-94133/2090796937_zpid/,0.0,1.9903492647058822,3240.0,apartment
Condo For Sale,401 Union St APT 203,San Francisco,CA,94133,798000.0,"1 bd , 1 ba , 669 sqft",https://www.zillow.com/homedetails/401-Union-St-APT-203-San-Francisco-CA-94133/15065838_zpid/,1.0,1.0,669.0,condo
Condo For Sale,879 Greenwich St,San Francisco,CA,94133,999000.0,"2 bds , 1 ba , 1,193 sqft",https://www.zillow.com/homedetails/879-Greenwich-St-San-Francisco-CA-94133/15065314_zpid/,2.0,1.0,1193.0,condo
Condo For Sale,999 Green St APT 1204,San Francisco,CA,94133,2595000.0,"2 bds , 2 ba , 1,681 sqft",https://www.zillow.com/homedetails/999-Green-St-APT-1204-San-Francisco-CA-94133/15066358_zpid/,2.0,2.0,1681.0,condo
Condo For Sale,999 Green St APT 1403,San Francisco,CA,94133,1595000.0,"1 bd , 1 ba , 937 sqft",https://www.zillow.com/homedetails/999-Green-St-APT-1403-San-Francisco-CA-94133/15066362_zpid/,1.0,1.0,937.0,condo
